conversation_id,conversation_title,conversation_create_time,message_id,message_create_time,message_role,asset_id,export_path,original_name,reported_mime_type,reported_size_bytes,reference_source,source_chunk
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,4a9cf10a-ab0a-44a3-837d-d49542e144b3,2026-01-13T16:47:47.913000+00:00,user,file_000000007d1472309747aad351065c00,file_000000007d1472309747aad351065c00.dat,APITest.tsx,text/tsx,7508,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,55114c90-c17b-421e-9006-31a0d9817ef0,2026-01-15T14:11:19.689000+00:00,user,file_00000000341871fd92206a918cea2bb8,file_00000000341871fd92206a918cea2bb8.dat,endpoint.ts,video/mp2t,5024,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,55114c90-c17b-421e-9006-31a0d9817ef0,2026-01-15T14:11:19.689000+00:00,user,file_00000000b6d472308f9929d994464f03,file_00000000b6d472308f9929d994464f03.dat,WorkList.tsx,text/tsx,7979,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,59ef4c39-d38b-49b7-a3c3-a8749b06c144,2026-01-13T16:47:48.736850+00:00,assistant,file_000000007d1472309747aad351065c00,file_000000007d1472309747aad351065c00.dat,APITest.tsx,,,my_files,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,5c92a6ce-bc57-44b4-9427-7f2f1d255334,2026-01-13T18:00:37.420000+00:00,user,file_00000000010071f886f0ccf562c8be75,file_00000000010071f886f0ccf562c8be75.dat,endpoint.ts,video/mp2t,4100,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,886f8d44-7227-462b-b863-09f1ec29369d,2026-01-12T19:01:10.796000+00:00,user,file_000000004be471fd87cc6dbdcf710434,file_000000004be471fd87cc6dbdcf710434.dat,PopupWindow.tsx,text/tsx,1299,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,90b80286-f4df-4a18-8d65-ac8870db5dbb,2025-11-13T16:45:49.663000+00:00,user,file_000000000fac722f8fc76270ca9c638b,file_000000000fac722f8fc76270ca9c638b.dat,index.html,text/html,375,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,90b80286-f4df-4a18-8d65-ac8870db5dbb,2025-11-13T16:45:49.663000+00:00,user,file_00000000230471f5a69c1c52df5b3178,file_00000000230471f5a69c1c52df5b3178.dat,package.json,application/json,940,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,90b80286-f4df-4a18-8d65-ac8870db5dbb,2025-11-13T16:45:49.663000+00:00,user,file_00000000120471f5b7193e1b30626f82,file_00000000120471f5b7193e1b30626f82.dat,package-lock.json,application/json,152943,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,90b80286-f4df-4a18-8d65-ac8870db5dbb,2025-11-13T16:45:49.663000+00:00,user,file_00000000caa4722fbcaddd30cc985689,file_00000000caa4722fbcaddd30cc985689.dat,postcss.config.js,text/javascript,87,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,90b80286-f4df-4a18-8d65-ac8870db5dbb,2025-11-13T16:45:49.663000+00:00,user,file_00000000fe0471f5b57f6d90705057af,file_00000000fe0471f5b57f6d90705057af.dat,README.md,text/markdown,156,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,90b80286-f4df-4a18-8d65-ac8870db5dbb,2025-11-13T16:45:49.663000+00:00,user,file_00000000adf4722f9139a04250425cb1,file_00000000adf4722f9139a04250425cb1.dat,tailwind.config.js,text/javascript,178,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,90b80286-f4df-4a18-8d65-ac8870db5dbb,2025-11-13T16:45:49.663000+00:00,user,file_000000001eb071f5a4d4596cbdc993e7,file_000000001eb071f5a4d4596cbdc993e7.dat,tsconfig.app.json,application/json,608,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,90b80286-f4df-4a18-8d65-ac8870db5dbb,2025-11-13T16:45:49.663000+00:00,user,file_00000000a96c722fad9f587f02fb13af,file_00000000a96c722fad9f587f02fb13af.dat,tsconfig.json,application/json,126,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,90b80286-f4df-4a18-8d65-ac8870db5dbb,2025-11-13T16:45:49.663000+00:00,user,file_000000003b1471f58e5ede5957532d95,file_000000003b1471f58e5ede5957532d95.dat,tsconfig.node.json,application/json,501,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,90b80286-f4df-4a18-8d65-ac8870db5dbb,2025-11-13T16:45:49.663000+00:00,user,file_00000000f15c71f59e6c9da1e76c6ff9,file_00000000f15c71f59e6c9da1e76c6ff9.dat,vite.config.ts,video/mp2t,230,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,a8740690-a3fb-4957-b72d-91709b74bb8a,2025-11-13T16:46:40.244000+00:00,user,file_000000008c8471f58048a8d01fe4a15f,file_000000008c8471f58048a8d01fe4a15f.dat,App.tsx,text/tsx,625,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,a8740690-a3fb-4957-b72d-91709b74bb8a,2025-11-13T16:46:40.244000+00:00,user,file_00000000005871f5b0d7704fecdb78d8,file_00000000005871f5b0d7704fecdb78d8.dat,index.css,text/css,62,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,a8740690-a3fb-4957-b72d-91709b74bb8a,2025-11-13T16:46:40.244000+00:00,user,file_0000000097c8722f9d13a2da753b6fff,file_0000000097c8722f9d13a2da753b6fff.dat,main.tsx,text/tsx,244,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,a8740690-a3fb-4957-b72d-91709b74bb8a,2025-11-13T16:46:40.244000+00:00,user,file_00000000d2e471fbbdb738476ca7df93,file_00000000d2e471fbbdb738476ca7df93.dat,vite-env.d.ts,video/mp2t,39,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,bb135b38-8550-47f3-afb2-9bdd0e6edd6d,2026-01-15T15:17:00.821000+00:00,user,file_00000000b6c4723089e973d9cf40114d,file_00000000b6c4723089e973d9cf40114d.dat,45c46020-37ec-4e81-b2dc-9a475d351129.png,image/png,86898,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,bb27f49a-8263-4a9e-8deb-33d0df220324,2025-11-13T16:46:19.941000+00:00,user,file-NgTUWio4CcPYMkRFEhAWiA,file-NgTUWio4CcPYMkRFEhAWiA.dat,.gitignore,,243,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,bb27f49a-8263-4a9e-8deb-33d0df220324,2025-11-13T16:46:19.941000+00:00,user,file_000000001b00722f9142d205174925ab,file_000000001b00722f9142d205174925ab.dat,eslint.config.js,text/javascript,767,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,cb7521e4-9bea-46a2-9799-1df63fe1f84c,2026-01-12T18:49:39.668000+00:00,user,file_00000000eef871f8a6b775910632c69f,file_00000000eef871f8a6b775910632c69f.dat,dropDown.tsx,text/tsx,2394,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,cff7bea9-c89e-468e-9217-e0bbedbca564,2025-11-13T16:47:06.709000+00:00,user,file_0000000027a071f58e5d185f55447092,file_0000000027a071f58e5d185f55447092.dat,b8f2ab21-87ee-4e9d-b77f-a897ad8cca02.tsx,text/plain,7743,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,cff7bea9-c89e-468e-9217-e0bbedbca564,2025-11-13T16:47:06.709000+00:00,user,file_000000000930722f8f3143facb2e7a17,file_000000000930722f8f3143facb2e7a17.dat,Dashboard.tsx,text/tsx,4371,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,cff7bea9-c89e-468e-9217-e0bbedbca564,2025-11-13T16:47:06.709000+00:00,user,file_00000000a9e071fba0162b045c6dbf28,file_00000000a9e071fba0162b045c6dbf28.dat,Login.tsx,text/tsx,2850,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,de546b08-51da-4717-ab1b-0082dd7d8165,2026-01-15T15:23:08.108000+00:00,user,file_00000000ce4071fd86dc1155909cbf18,file_00000000ce4071fd86dc1155909cbf18.dat,f981f273-af79-464f-9771-1bdbb355a9b3.png,image/png,68365,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,de546b08-51da-4717-ab1b-0082dd7d8165,2026-01-15T15:23:08.108000+00:00,user,file_0000000021ac71fdad271e0b31af013e,file_0000000021ac71fdad271e0b31af013e.dat,8cab77e7-ce8e-42ad-aac8-f2a95bade4f1.png,image/png,34972,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,e8667201-fa8c-4c44-8d6a-f2aa96c741b6,2026-01-12T18:59:16.854000+00:00,user,file_00000000cc2871f8a047658424d48131,file_00000000cc2871f8a047658424d48131.dat,clickbutton.tsx,text/tsx,1037,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,f1d1a254-88ab-4409-b083-9baf3eecc083,2026-01-12T18:35:00.438000+00:00,user,file_00000000d878720ca937ffc4b1b63875,file_00000000d878720ca937ffc4b1b63875.dat,inputBox.tsx,text/tsx,933,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,f402b205-6ad6-4059-b6af-94dc31468bc6,2026-01-15T14:36:19.191000+00:00,user,file_00000000329c7230b1e10a223bd7ef9b,file_00000000329c7230b1e10a223bd7ef9b.dat,af9bc55a-e4a7-453e-9696-1cc9fc8685a3.png,image/png,31722,local,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,f4b6572a-ce97-41c5-a4d9-ce11b0f982b2,2026-01-15T14:12:02.404250+00:00,assistant,file_00000000b6d472308f9929d994464f03,file_00000000b6d472308f9929d994464f03.dat,WorkList.tsx,,,my_files,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,ff255d5c-9c7f-4956-af56-70161eb82043,2026-01-13T16:50:33.290590+00:00,assistant,file_00000000d878720ca937ffc4b1b63875,file_00000000d878720ca937ffc4b1b63875.dat,inputBox.tsx,,,my_files,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,ff255d5c-9c7f-4956-af56-70161eb82043,2026-01-13T16:50:33.290590+00:00,assistant,file_00000000eef871f8a6b775910632c69f,file_00000000eef871f8a6b775910632c69f.dat,dropDown.tsx,,,my_files,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,ff255d5c-9c7f-4956-af56-70161eb82043,2026-01-13T16:50:33.290590+00:00,assistant,file_00000000cc2871f8a047658424d48131,file_00000000cc2871f8a047658424d48131.dat,clickbutton.tsx,,,my_files,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,ff255d5c-9c7f-4956-af56-70161eb82043,2026-01-13T16:50:33.290590+00:00,assistant,file_000000004be471fd87cc6dbdcf710434,file_000000004be471fd87cc6dbdcf710434.dat,PopupWindow.tsx,,,my_files,conversations-002(2).json
69160a45-7840-832c-b2b9-6bea70637591,File input setup,2025-11-13T16:41:43.731511+00:00,ff255d5c-9c7f-4956-af56-70161eb82043,2026-01-13T16:50:33.290590+00:00,assistant,file_000000007d1472309747aad351065c00,file_000000007d1472309747aad351065c00.dat,APITest.tsx,,,my_files,conversations-002(2).json
6917c63e-4d40-8329-b620-96bbf6d2a6dc,Respond to coworker,2025-11-15T00:17:32.067538+00:00,0df2b4b9-4353-47d3-a736-b82f85f33d7f,2025-12-04T16:04:17.978623+00:00,user,file_000000009f00720c994c8127c4d5d10d,file_000000009f00720c994c8127c4d5d10d.dat,E91AC99C-1CF4-4A52-A40A-431D4083B567.jpeg,image/jpeg,285352,message_attachment,conversations-002(2).json
6917c63e-4d40-8329-b620-96bbf6d2a6dc,Respond to coworker,2025-11-15T00:17:32.067538+00:00,cb1bc88b-e9e3-4e28-adb9-44d005870d35,2025-11-15T00:17:31.641212+00:00,user,file_00000000e220720c82b8902c0abb3627,file_00000000e220720c82b8902c0abb3627.dat,5449BAFD-5612-4BBE-909C-B177275075FE.jpeg,image/jpeg,270201,message_attachment,conversations-002(2).json
691895fc-8380-832b-b85e-08f1a09c4e7c,Convert image to SVG,2025-11-15T15:02:21.492694+00:00,92ed3446-ea3f-4cd8-a279-cc58f3e5d955,2025-11-15T15:02:20.297495+00:00,user,file_00000000d1d4722fa7815854039b8649,file_00000000d1d4722fa7815854039b8649.dat,A94DF3CA-30F6-4F1A-8809-E087100DF305.jpeg,image/jpeg,867871,message_attachment,conversations-002(2).json
692090dc-09e8-832e-90d7-c3cdea35ea07,Test steps for upgrade,2025-11-21T16:18:37.415966+00:00,0f4b8262-fd85-4031-9207-090463cd8a9a,2025-11-21T16:18:35.139000+00:00,user,file_0000000041f87230a30abe52c33d69c4,file_0000000041f87230a30abe52c33d69c4.dat,Deployment test Steps .docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,327790,local,conversations-003(1).json
692090dc-09e8-832e-90d7-c3cdea35ea07,Test steps for upgrade,2025-11-21T16:18:37.415966+00:00,925e0391-b5fe-4e00-bd31-5a30ca09f585,2025-11-21T16:18:46.396626+00:00,assistant,file_0000000041f87230a30abe52c33d69c4,file_0000000041f87230a30abe52c33d69c4.dat,Deployment test Steps .docx,,,my_files,conversations-003(1).json
6924a7ef-ac90-832f-ac3a-0072ea56b3af,Answering corporate training questions,2025-11-24T18:46:27.684719+00:00,88ce13f0-d797-4b7c-a9c4-f707afe2d75f,2025-11-24T18:46:26.048834+00:00,user,file_00000000ad04722fa601ca3c8c7cda1e,file_00000000ad04722fa601ca3c8c7cda1e.dat,IMG_12F95408-3C4C-4B00-9F38-D39319603176.jpeg,image/jpeg,3332894,message_attachment,conversations-003(1).json
6924a7ef-ac90-832f-ac3a-0072ea56b3af,Answering corporate training questions,2025-11-24T18:46:27.684719+00:00,a738e7f5-2371-4f96-b0b6-43204506c08a,2025-11-24T18:47:17.076843+00:00,user,file_000000000168722fb0a7492ffb07856c,file_000000000168722fb0a7492ffb07856c.dat,IMG_3FBF9BA5-884C-4539-9610-17BAF70DA48E.jpeg,image/jpeg,3339538,message_attachment,conversations-003(1).json
6932e535-5934-832b-950a-fced8c1ec96e,Playful tension messages,2025-12-05T13:59:17.934844+00:00,5dd0650b-0094-4ef3-a7b3-f3f6c23d3850,2025-12-08T16:42:38.507157+00:00,user,file_00000000cd3471f6b11a9660144d297d,file_00000000cd3471f6b11a9660144d297d.dat,837E94A9-9456-4A1A-B7B6-F92DAB0D3DDE.jpeg,image/jpeg,336385,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,1e3859c1-715b-468a-b816-98ee2c2e2bdc,2026-02-28T15:17:08.960615+00:00,user,file_00000000d26871fdb2494322681741e3,file_00000000d26871fdb2494322681741e3.dat,267336AF-38A4-4EAF-BB6C-B78388BC8980.jpeg,image/jpeg,291008,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,1f18c30e-c21c-43f5-9441-d28857c2757d,2026-03-24T21:05:09.703505+00:00,user,file_000000004014722fad3d8d4e5ab51148,file_000000004014722fad3d8d4e5ab51148.dat,82C41033-DD19-49A0-9551-B832C589A0F4.png,image/png,785232,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,20e6ebe6-24fc-4cd7-8476-19ca4a895a5a,2026-02-28T14:17:29.159440+00:00,user,file_00000000373871fd8d1c88b94891c602,file_00000000373871fd8d1c88b94891c602.dat,B5467130-ABFF-431A-9BFC-939810593A7C.jpeg,image/jpeg,299348,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,2a122dad-b92f-4be6-9ea6-4acfab6714b5,2026-05-12T00:32:43.636175+00:00,user,file_00000000c0d071fd9bc9d19346e12eec,file_00000000c0d071fd9bc9d19346e12eec.dat,9A7AE62F-3536-45C5-A4F6-1BDF4B7B112D.jpeg,image/jpeg,304435,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,2e7e2744-2559-417e-9a52-309ca61f5e1c,2026-03-22T23:29:27.738129+00:00,user,file_000000005f8c71f5a9d1d745545aefc3,file_000000005f8c71f5a9d1d745545aefc3.dat,E5824662-809A-47F4-AA63-FB6E652D44E3.jpeg,image/jpeg,280806,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,3963385c-40ad-4a6f-8c0a-f217f403a9b1,2026-02-18T11:37:36.839381+00:00,user,file_00000000f504722fb10b66af9c5b51f6,file_00000000f504722fb10b66af9c5b51f6.dat,42248CAB-2E6B-4949-B73A-F9F7E4C6D511.jpeg,image/jpeg,1808296,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,3f615a5f-fe33-49ba-8710-f405f8a299e9,2026-03-23T22:44:36.284193+00:00,user,file_00000000a3b471fb878a231790d99abb,file_00000000a3b471fb878a231790d99abb.dat,D80F5D54-3188-4779-B23E-1D3E02778AC7.jpeg,image/png,211542,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,616e2a62-a18a-42bd-81a8-20d24feccdd8,2026-03-01T13:06:43.940818+00:00,user,file_00000000aa04722f809c5b5605a17fdb,file_00000000aa04722f809c5b5605a17fdb.dat,9932C3BC-D122-4BBA-B1A7-80525607F322.jpeg,image/jpeg,271579,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,95612be4-9e6b-45a7-a20c-d8d99fc2c1f9,2026-04-18T17:01:00.579315+00:00,user,file_00000000c2dc71fdae29c9f291566537,file_00000000c2dc71fdae29c9f291566537.dat,AB86933A-E584-4CC3-860F-14F6D3485A1B.jpeg,image/jpeg,117166,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,9e295689-236f-4a71-859f-ac1335459577,2026-03-24T21:48:37.775984+00:00,user,file_000000007ae871fda28eeb593cb22163,file_000000007ae871fda28eeb593cb22163.dat,7B6CB058-A1CC-4F71-ABF7-8E0A4779DEF8.png,image/png,810127,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,9e3f1521-ad0d-4cb5-99c7-4b829cb0579c,2026-02-16T13:33:05.307494+00:00,user,file_000000007be871fdb042ce8dd3b5657f,file_000000007be871fdb042ce8dd3b5657f.dat,IMG_FF0CA2FB-F812-4F14-B2D6-3734FB393F0E.jpeg,image/jpeg,3354847,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,a32b79f1-1b31-4bdf-ae79-0effa7e94521,2026-03-29T20:01:05.980975+00:00,user,file_00000000e74c722fbd6b4abb60d70405,file_00000000e74c722fbd6b4abb60d70405.dat,9CB86596-CAA1-4D1E-AAC6-12854E5E2EF4.jpeg,image/jpeg,756906,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,ae578542-4609-480d-a6a8-cc3ec553c0db,2026-03-24T01:07:13.610166+00:00,user,file_0000000075fc722fb51587ab17195573,file_0000000075fc722fb51587ab17195573.dat,B426F557-8F67-4C49-A97F-A265ECD1D632.jpeg,image/png,270719,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,b63a7259-52ed-4504-ac44-8a5673111ac2,2026-03-02T13:58:18.549000+00:00,user,file_000000005a78722fb1a8068768af3961,file_000000005a78722fb1a8068768af3961.dat,c5da46d6-8860-40eb-9ef9-bfb336be6df8.png,image/png,31228,local,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,ce9378d6-9e8f-4881-aede-dd5aab7b49a4,2026-03-22T23:49:43.765198+00:00,user,file_00000000ebe071f7b30f9c93af32e258,file_00000000ebe071f7b30f9c93af32e258.dat,96DF78DF-4526-442C-98A9-BB30939365BB.jpeg,image/jpeg,490253,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,de99eb46-daf3-4ee1-b7a1-3cf3dadd0519,2026-02-28T13:52:49.922773+00:00,user,file_00000000c94471fda35ecdc35e5dc207,file_00000000c94471fda35ecdc35e5dc207.dat,CC30BBC3-1E6A-40BE-AC31-D1C2551856E3.jpeg,image/jpeg,1183440,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,e186a3d7-b8b4-4cea-b359-c426899d97cf,2026-03-29T19:24:25.924595+00:00,user,file_00000000dee071f59bd555b6c4e831be,file_00000000dee071f59bd555b6c4e831be.dat,6C55899D-BABE-4940-AC56-97C5E25214C4.png,image/png,919186,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,e4450081-c3b5-4c49-a654-40931cba132f,2026-03-23T00:51:23.260936+00:00,user,file_0000000033ec71fda2282e6cc58dcf56,file_0000000033ec71fda2282e6cc58dcf56.dat,8B64FA43-7407-43EA-A285-E96C3A7A31D4.jpeg,image/jpeg,456628,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,e6d5015b-84d5-444f-825c-f38dd7bb2963,2026-03-04T03:51:27.799001+00:00,user,file_00000000589071f58badd19ac19b972a,file_00000000589071f58badd19ac19b972a.dat,A1172776-95B6-475A-B720-96A16C93190A.jpeg,image/png,578781,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,e6d5015b-84d5-444f-825c-f38dd7bb2963,2026-03-04T03:51:27.799001+00:00,user,file_0000000051cc722fa692661368e18a4b,file_0000000051cc722fa692661368e18a4b.dat,CE8747C3-4C46-4300-AF40-25A478CC40E2.jpeg,image/png,799908,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,e70dbfc3-8033-4fd7-b406-d1b0b674c0de,2026-03-24T20:44:15.428459+00:00,user,file_00000000fd3871f58f457270a053d654,file_00000000fd3871f58f457270a053d654.dat,C0D15822-C978-457A-ABAC-64CB7681D80F.jpeg,image/jpeg,233360,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,ec300dd9-5fec-4db8-a081-becc69d12728,2026-01-22T16:08:15.347971+00:00,user,file_00000000751c72308268ead5b22589a6,file_00000000751c72308268ead5b22589a6.dat,3A35F0F7-9A44-4C52-9B68-9B72BC24A091.jpeg,image/jpeg,293797,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,ecce4041-2543-413f-82f4-020666eaf049,2026-03-23T23:18:15.104602+00:00,user,file_00000000381c71f784e94bc248e393f2,file_00000000381c71f784e94bc248e393f2.dat,9371A32F-D416-4077-A605-16D8222769F6.jpeg,image/png,240094,message_attachment,conversations-003(1).json
6939a6a2-e66c-8330-b3f7-2fc307bb27b8,Rewrite for attractiveness,2025-12-10T16:58:11.692884+00:00,f1cc2c66-bc3e-4a64-89b0-353b4d6ac437,2026-03-23T22:23:09.739942+00:00,user,file_00000000b5a471fba5a9435cb2b74dba,file_00000000b5a471fba5a9435cb2b74dba.dat,FA13411A-A29A-4673-9D1C-A2BBC2EC3761.jpeg,image/jpeg,250924,message_attachment,conversations-003(1).json
6939d6a0-c024-8333-bd11-7146ed4dfdba,Creative writing options,2025-12-10T20:22:57.434814+00:00,00c4aff7-3788-413e-92a3-063c3d9b8134,2026-04-13T18:09:09.387935+00:00,user,file_00000000962c71fd9f1bc5cf175ea7e0,file_00000000962c71fd9f1bc5cf175ea7e0.dat,FF7890B7-84AC-4F2F-912C-47CE896AD29B.jpeg,image/jpeg,811285,message_attachment,conversations-003(1).json
6939d6a0-c024-8333-bd11-7146ed4dfdba,Creative writing options,2025-12-10T20:22:57.434814+00:00,03a5263e-c5a9-4ec4-804c-f732246b6d24,2026-04-02T19:04:05.451000+00:00,user,file-LHE698rJkENdHy9VEF5Fyt,file-LHE698rJkENdHy9VEF5Fyt.dat,WET_Project_1.mp4,video/mp4,77295014,local,conversations-003(1).json
6939d6a0-c024-8333-bd11-7146ed4dfdba,Creative writing options,2025-12-10T20:22:57.434814+00:00,0e0c474c-eaa5-4899-a675-6b86c9912406,2026-01-19T17:00:52.704502+00:00,user,file_00000000f6a071f5b5eef5c74073fd29,file_00000000f6a071f5b5eef5c74073fd29.dat,7465F9D2-FDA1-42A9-8B20-CC718A6C29E8.jpeg,image/jpeg,300187,message_attachment,conversations-003(1).json
